"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SLC35E2B",893.449759419002,-0.0451271439998734,0.184260883894402,0.654688208083767,0.887378915182726
"RP11-345P4.7",7.38928379113467,0.0183322254786898,0.21417177720956,0.631610200188397,0.876283773793964
"CDK11A",440.938307071253,-0.116539885855369,0.153278993583917,0.303611477877057,0.67076300988941
"SLC35E2",104.105430584354,-0.109635276204806,0.230119373965009,0.219768702714855,0.591124446773288
"NADK",1615.06989530905,-0.0504385397403464,0.173169252838047,0.63684094580346,0.878177261678678
"GNB1",9318.72069900273,0.146890163430133,0.126418400744892,0.157172549003923,0.510349143294509
"RP1-140A9.1",8.18746421459418,-0.0197680931702308,0.213097417577094,0.650475519469573,0.885331194482492
"CALML6",7.9486045751633,0.0420084945131769,0.218886413944185,0.285307318743337,0.653925470240009
"TMEM52",174.670092301918,-0.0465576942998713,0.199830862652507,0.591785444298645,0.857109252875252
"C1orf222",13.874540020594,-0.0210791342274526,0.213620006225196,0.616706257954144,0.867119294148445
"RP11-547D24.1",5.32753166481925,0.0233861100934702,0.216855980591811,0.368822462873023,NA
"GABRD",44.8648670715634,-0.00762734641472834,0.210959361769849,0.86931955051047,0.964429330716355
"RP11-547D24.3",2.70072130154842,0.00562504658908263,0.215053320761067,0.827724018146546,NA
"PRKCZ",547.928892200055,-0.120621728270613,0.185073259791403,0.297357227215574,0.664458847150214
"RP11-181G12.2",47.557087476932,0.0470644357149503,0.206410104220334,0.545710835764387,0.833395511995604
"C1orf86",949.594787846947,-0.0693077943114034,0.176213391363091,0.516228091337491,0.820093274073651
"AL590822.1",3.37994401275163,0.0139124726979895,0.214581650674919,0.673502894776964,NA
"SKI",2789.54299157473,0.276756625113573,0.235677688093542,0.0525155797038113,0.313239241624639
"MORN1",151.223368656874,0.0788543338660834,0.202878956923109,0.418757917596851,0.759796069475126
"RER1",1508.22303182432,-0.0265318307731695,0.141140732055803,0.80276845887137,0.942896344026348
"PEX10",447.710316688277,0.0310259100610425,0.176853653429185,0.774591675710569,0.932646551826452
"PLCH2",9.54927948258876,-0.0139889805305046,0.214573865113191,0.667696215145901,0.892347989241038
"PANK4",468.668838499751,-0.097238929294374,0.16557766645205,0.391303557073288,0.740971528867049
"HES5",28.1320839440549,0.0373193477898301,0.220821452736015,0.0385449379183291,0.267475386504065
"RP3-395M20.12",31.0664121727177,-0.746533708661361,0.64810546461605,0.00798829944390165,0.114498228952166
"TNFRSF14",15.0093052321514,-0.0195668240750149,0.215164620563131,0.554868388453389,0.838234230452188
"FAM213B",1108.79197080867,0.0072492287866992,0.149001732324732,0.948572366066686,0.987084675841608
"MMEL1",13.3557114372236,0.00906587955249031,0.209029235608535,0.872408871116023,0.965698532593953
"TTC34",14.4326363863831,0.0559661920027113,0.217521761886932,0.353627961210484,0.71484912509115
"ACTRT2",3.04217823501838,-0.0124965923465402,0.215961228692517,0.561303885509963,NA
"LINC00982",7.76728311716043,-0.0315564488263673,0.218062210860427,0.275089523383737,0.646205982772987
"PRDM16",28.3998579494493,0.00944712607347952,0.211427397321785,0.843637488553255,0.95596941188254
"ARHGEF16",667.966570486076,0.2338220443222,0.223308609936409,0.0834847711246522,0.386672397523299
"MEGF6",559.309822443369,0.0347243771458078,0.200464878830473,0.674183560837925,0.895662685229316
"RP11-46F15.2",3.65132609661629,0.0301628864104878,0.217324970385517,0.33835410654525,NA
"TPRG1L",999.489935439786,0.148450289830184,0.195565377530412,0.229694460640528,0.602372449480822
"WRAP73",627.090883525789,0.0318989167534505,0.166976048893162,0.767834285055621,0.929735434936924
"TP73",256.718903085688,0.0408944253224064,0.2205688431774,0.154949673271606,0.506419365244074
"TP73-AS1",1071.5000884987,0.150173751775241,0.177777109562609,0.210922416397811,0.581925788414035
"CCDC27",7.66232016289034,-0.0045581843925881,0.213594275435004,0.89342246115285,0.971498096585455
"SMIM1",30.988953048606,0.0307079469841208,0.201795577191425,0.698083729119944,0.904099538780309
"LRRC47",2442.98132142516,0.0188222118192892,0.164044262846177,0.864787401737708,0.962710285277645
"RP1-286D6.5",9.30089043379972,0.140847886499555,0.285734155226058,0.00602157044373272,0.0965960509262098
"CEP104",589.575404214526,0.0837282357585954,0.149823643971129,0.450239696202826,0.782062865354534
"DFFB",180.968898804447,-0.00964119022279112,0.184902788354447,0.91778222156622,0.979077837991587
"C1orf174",518.106891411254,-0.276163368857602,0.185265187847553,0.038474482395886,0.267289169539481
"LINC01134",5.0990190754076,-0.0055399320398517,0.214996704439412,0.827343197765563,NA
"AJAP1",158.769674690439,0.0600281137029252,0.224097535296237,0.182957044135813,0.546297985311329
"RP11-542C10.1",10.8397813441552,0.0270638655904092,0.218030346263763,0.218394948570008,0.590294310911297
"NPHP4",322.670664144593,-0.149055314455363,0.19875551247608,0.214557699106566,0.58547905123609
"KCNAB2",420.387500755314,0.0391745083955593,0.206363360565721,0.598489089121243,0.859623018306293
"CHD5",122.578343768107,0.0441962963492681,0.213460308509597,0.466723712446677,0.792431412009768
"RPL22",12167.4361266952,-0.104068384892774,0.148313738595216,0.356180953642794,0.716381050548831
"RNF207",41.1834100278097,-0.00412307688133925,0.201408935856586,0.952658904604645,0.988047544281414
"ICMT",3967.96080056979,-0.0020807482435012,0.125582613840744,0.985390550446089,0.994586218462409
"LINC00337",145.649630803775,-0.0565786850171959,0.196401246427898,0.547982608840998,0.834077545891421
"HES3",215.749588615107,-2.98741044860514,0.917748885584189,4.78598469915596e-05,0.00441870664682847
"GPR153",335.459048101946,-0.115144696391249,0.227169131591646,0.229178862013352,0.601414567070528
"ACOT7",2763.88255933764,0.0804041832610825,0.165054484625269,0.476743490390579,0.799121349782783
"HES2",53.7324024716071,0.0258468618867176,0.2133391099136,0.585409963273742,0.85513862729611
"ESPN",252.597244713344,-0.0685821326291697,0.214749012375895,0.373176494736813,0.728048772940905
"TNFRSF25",131.608789207111,0.0928237690943538,0.215019441598241,0.318824633708692,0.68571951432903
"PLEKHG5",691.71972425828,0.381221298325484,0.196326569439608,0.00880851330710436,0.120556155507798
"NOL9",545.62813864185,0.127140306745495,0.190572580835449,0.275474986259238,0.646327742426637
"TAS1R1",4.15515663234344,0.00152222178042031,0.214901317101322,0.956550554277826,NA
"ZBTB48",332.830785264468,-0.0278220834765111,0.166063707270186,0.793600992702105,0.94026415717395
"KLHL21",863.739988554782,0.757743627006898,0.291016794283478,0.000541956061175373,0.0220355906041403
"PHF13",1147.83143006355,-0.00743311704662074,0.140172222426201,0.94237046027101,0.985791926753543
"THAP3",255.995445520579,-0.602339372626741,0.333748955187904,0.00494335643913035,0.0863201979668833
"DNAJC11",1278.8397964638,0.184722807241013,0.188437609216009,0.139129762454914,0.480613374601422
"RP11-312B8.1",21.6415198725431,-0.0858458155393671,0.228692011863477,0.207358569256099,0.578652468869682
"CAMTA1",873.033161836866,-0.2988965584169,0.176539936804491,0.023942921394378,0.211363000222636
"RP11-338N10.1",4.1329061653397,-0.0288208851111003,0.217826502285302,0.275889435263307,NA
"RP11-338N10.2",3.12881807161743,-0.0129660706578042,0.213339248780809,0.738945386836952,NA
"VAMP3",1312.34593804843,-0.0655121489620648,0.164822487860208,0.563799235302813,0.842737811476493
"PER3",169.053627659819,0.0280775964889621,0.201887563801273,0.71971741675649,0.911565692846574
"UTS2",6.68207996528457,0.0426546005004488,0.222249718343951,0.0278461447794387,0.228779216032055
"TNFRSF9",6.29687037158083,-0.000133679904659865,0.21545588661174,0.989017801358039,0.995843403336218
"PARK7",5166.28734992204,-0.180807337207846,0.137096740659085,0.105550372800174,0.4302267597625
"ERRFI1",1220.48151917324,0.0291102540435396,0.190734964893171,0.75662813753972,0.925942794673671
"SLC45A1",22.99812475252,0.0192342489684772,0.202544413156118,0.796706345600761,0.941317327806781
"RERE",2023.05867512069,0.56222479776511,0.158472144568328,4.23004997707312e-05,0.0041338225243783
"ENO1",51980.3848208047,-0.0187833705010383,0.184386501142173,0.842179550821912,0.955636753838866
"ENO1-AS1",3.3997485570788,-0.0337102081656471,0.217071515133345,0.36463005389444,NA
"SLC2A5",8.57409046050473,-0.0106495101240994,0.210036473308823,0.835835125835654,0.95335750377719
"GPR157",93.3694412351627,0.0215913280201187,0.197928166409539,0.796298203656068,0.941317327806781
"RP3-510D11.2",17.70311649513,0.0258427885822131,0.209672379212646,0.664829194896306,0.891395655882983
"H6PD",782.105087372706,-0.0862495971984211,0.2092355041934,0.362870439854613,0.720730506435531
"SPSB1",201.645967673998,0.0594812174463838,0.203382735731229,0.501071307824612,0.812859208797184
"SLC25A33",567.717135589221,-0.0167125701198259,0.195312166039748,0.841642474029795,0.955360060228992
"TMEM201",594.465083666576,0.105708325418665,0.194955276798869,0.339901088221758,0.703452774849259
"PIK3CD",1202.77852966553,0.0907114612352383,0.22393989105117,0.266242570907027,0.638424394092026
"RP11-558F24.4",81.1157117382181,-0.105570352645486,0.205655162565457,0.319851676915741,0.686405724019384
"CLSTN1",3968.42067251591,-0.0434815650335367,0.129530255569009,0.674553120534922,0.895776954645508
"CTNNBIP1",1151.4987903978,-0.234809888745362,0.214840714327786,0.0811273978157234,0.381892942224945
"LZIC",336.875476410992,-0.137351985886196,0.166373527559009,0.241228048485268,0.613639807713154
"NMNAT1",191.017505198342,-0.397349421549205,0.353395479394133,0.0248747988139197,0.216388736584806
"RBP7",63.8566524214245,-0.0190925213572238,0.206821412981094,0.763294998612606,0.928064737582011
"UBE4B",2073.80742999002,0.144892519457682,0.151614873198025,0.204731887591702,0.575454664243484
"KIF1B",2806.58858172553,0.0600974292177332,0.16665142603557,0.587822145965147,0.856032186627484
"PGD",7341.18770920748,-0.103103395550417,0.159196288919978,0.361274548828305,0.719891945506464
"APITD1",89.0995615850956,-0.227307340541966,0.327544855287964,0.0615441639964591,0.335682614043921
"CORT",3.78518068136582,0.0328840182021418,0.218871653761815,0.19216097600541,NA
"DFFA",3283.29347066665,-0.0341928334129653,0.146848864410898,0.750137340508634,0.923577497516607
"PEX14",640.615509244618,-0.140661626560979,0.161275796893092,0.227212597832777,0.599004081458877
"CASZ1",85.2207811466739,-0.0209955043186239,0.204246925847697,0.763344492733214,0.928064737582011
"RP4-734G22.3",16.2474758118128,-0.0546323192484892,0.220001744258393,0.28812980141652,0.656663857706464
"TARDBP",4686.84749443187,-0.279836313924936,0.1823300119861,0.0339496388968029,0.251700273116448
"MASP2",22.4266658990525,0.0267579531495807,0.209031486564448,0.666207986099491,0.892281931210114
"RP4-635E18.8",13.952634040429,0.0329683555959508,0.215417839818075,0.45804255977848,0.787970889073314
"SRM",2659.2555333243,0.0144177078899661,0.174631809861584,0.892742024727169,0.971200571265915
"EXOSC10",1401.64565928033,0.168310542481101,0.139670444355048,0.127970414397752,0.463684647658462
"RP4-635E18.6",2.97911739862054,-0.00837953918231345,0.212979870973731,0.829492595650044,NA
"MTOR",2422.80812467037,0.174175920651543,0.187880891217498,0.159029426377628,0.512632638702551
"UBIAD1",639.878777037079,0.103562082297228,0.167547091969789,0.364733355934728,0.722420186206619
"PTCHD2",101.587799804875,-0.0907415374185509,0.229996325566375,0.203686762025226,0.574340497592166
"FBXO2",1242.4254135941,-0.0354980092591952,0.205163526202584,0.628329987660689,0.873836752979176
"FBXO44",445.039443212524,-0.0063683340664677,0.181229788983517,0.944528965383997,0.986146345598801
"FBXO6",39.0818354960131,0.118909813289275,0.221972543708385,0.244858485290126,0.617293182133315
"MAD2L2",4548.91323295699,-0.0616745627907174,0.176469201217297,0.596350138197765,0.858854453281007
"DRAXIN",1238.20100897017,-0.242310253170279,0.25953243854416,0.0774555839669086,0.374001628322926
"AGTRAP",938.677552602775,-0.257905819867259,0.191287665062598,0.053596717177531,0.316039075777601
"C1orf167",14.7937964646942,0.0625167655566905,0.222309061358279,0.250091736220056,0.62414283290093
"MTHFR",335.695158324965,0.199657377729142,0.221137404434673,0.121037767523619,0.455205361593113
"CLCN6",607.420750105696,0.0353130213845818,0.194777604111603,0.695309072369158,0.903373869953932
"NPPA-AS1",3.18199407530099,0.0163393176351505,0.215897757820823,0.524347478640688,NA
"NPPA",2.88414826981762,0.00465392218299155,0.215642146832039,0.816592614959728,NA
"NPPB",43.9423633411369,-0.0169912335035346,0.21477970358489,0.609042850719291,0.863736519368338
"KIAA2013",2233.58803465053,0.126141622602512,0.166085600607853,0.285653707566971,0.65441456772554
"PLOD1",2186.7070210363,0.111333081368471,0.225801605505404,0.238838273779914,0.61168220584462
"MFN2",2520.58658673236,0.102884620984075,0.127904435256454,0.323432440584322,0.689222075313007
"MIIP",1133.24835794555,-0.189327054397884,0.223353402028574,0.136482994028578,0.477265142640989
"TNFRSF8",388.259966891374,0.0490673037623742,0.20608443507246,0.537869575509827,0.829975987412792
"TNFRSF1B",59.4803439289962,-0.0117187786132774,0.209951946466099,0.819663642907158,0.950226708637427
"VPS13D",817.938204581212,0.50742259596046,0.188050838267429,0.000803630347779672,0.0285057687620636
"DHRS3",202.356594736166,-0.158174030498455,0.279965785921915,0.0729299444069395,0.364325083653717
"RP11-474O21.5",4.02425704752461,-0.013607452303016,0.215249238637402,0.627032167028448,NA
"AADACL3",79.6757267831031,-0.00699528349498589,0.215336489201814,0.757147855093022,0.926191187062404
"C1orf158",2.76889963868542,0.020105941427313,0.216629228388888,0.394404734366549,NA
"PRAMEF12",37.6593968678562,0.0160351891618887,0.21551430086749,0.577107400079889,0.850219674048754
"PRAMEF1",16.9772491234039,0.00553204591646078,0.215075318363503,0.834133378772341,0.953010959181121
"PRAMEF11",3.70417099904154,0.0191836697741761,0.216960613410151,0.322469331325433,NA
"HNRNPCL1",7.4796003602778,0.00778631404821026,0.214082936762605,0.817382511388801,0.948933903725591
"PRAMEF2",24.7067279767134,0.0205291026777559,0.21675789388117,0.381665280046042,0.734708961507823
"PRAMEF4",6.87149622132932,0.00861830220301732,0.216232838936387,0.575193858010212,0.84907118948545
"PRAMEF10",3.83023382823654,0.00925569166609845,0.215957576826771,0.628471589485013,NA
"PRAMEF7",9.16333866591422,0.0120750347880802,0.216815239836759,NA,NA
"PRAMEF6",11.6957290897147,0.0237464856957678,0.218094851753287,NA,NA
"WI2-3308P17.2",2.84258876457556,0.00963469643867827,0.216428422838471,0.471423709998216,NA
"PRAMEF26",3.43214048633769,0.00781704703715942,0.216226348845841,0.592941910942184,NA
"PRAMEF14",2.90823431279173,0.0137316624194401,0.216352698270416,0.46630207024113,NA
"LRRC38",7.51284680154598,0.0383212512717743,0.219999898310553,0.158338547217447,0.511619532778878
"PDPN",2378.470355466,0.0490779468520037,0.195830680420131,0.596774511157127,0.858854453281007
"PRDM2",527.028544355203,0.0111747665558601,0.175879191242592,0.916020728610857,0.978692127877096
"KAZN",540.107642669486,0.0323025665307108,0.173360930269796,0.761477441893563,0.927346562562551
"TMEM51",214.422047301814,-0.0905142166602373,0.214263838740585,0.327202781601615,0.692839037423288
"FHAD1",19.6604504729016,-0.062027601753993,0.221105606118044,0.27799836931995,0.648695044532909
"RP3-467K16.4",3.36034031160815,0.00164060181830655,0.214800178994093,0.954125144446139,NA
"EFHD2",1023.26858334676,-0.088078471074883,0.188114075342846,0.41732186893771,0.759632229505308
"CASP9",386.864595269051,-0.122948938656078,0.217474450705984,0.250257447714201,0.624280072958952
"DNAJC16",359.758669529861,0.211756814078988,0.195087169513901,0.100386662193473,0.4202308396581
"AGMAT",95.4901203409666,-0.0452912032175543,0.209630519649782,0.517856799864007,0.821209430871837
"RP4-680D5.2",2.84219332004249,0.0344313574572788,0.218357394206056,0.266956537950931,NA
"DDI2",1574.48707577609,0.282727300989035,0.226769565370726,0.045489658814199,0.291649343688809
"PLEKHM2",1353.83290341781,0.104329350737507,0.172032586375953,0.362063678403599,0.720376965091385
"SLC25A34",9.38925490796015,0.0377306274676043,0.217662461055896,0.340018320481375,0.703452774849259
"TMEM82",36.7802271068824,-0.0640613224194023,0.220931169513469,0.283700600441457,0.653371694231985
"FBLIM1",1940.52124302434,0.595409516432613,0.442268331672725,0.00834092661646596,0.116978624822117
"RP11-169K16.9",154.680176509581,-0.219785768661624,0.281315614002083,0.0867742783138653,0.393083481947141
"SPEN",1600.49678114042,0.142314780692328,0.232970830440118,0.188619002298362,0.553178685048775
"ZBTB17",426.526941772268,0.0638504662539821,0.147939445321875,0.561625213378239,0.841785692073354
"HSPB7",14.884908684053,0.039818555214712,0.220534681265669,0.133265883247422,0.472658904143224
"CLCNKA",32.5177614013879,0.0830309003221243,0.234051562696971,0.10426055613773,0.427428181958508
"CLCNKB",64.8132632983111,-0.0103117662227978,0.202680273398252,0.882747566524376,0.969268443804359
"FAM131C",28.8183308487506,-0.0644984212443391,0.224108316621644,0.211407856506281,0.582303723434394
"EPHA2",1450.29985623375,-0.0726388914889083,0.195018280831431,0.471154827597755,0.795336591847162
"RP11-276H7.2",6.22578558312188,0.0572760217009696,0.225121840009761,0.102942181056319,0.424652379074831
"RP11-276H7.3",1.88392023305438,0.0163737279182384,0.216731273390191,0.358470411880304,NA
"ARHGEF19",498.85723578297,0.00475371837761215,0.207897580274639,NA,NA
"C1orf134",6.3440427504196,-0.0555500230895366,0.223758999368741,0.149340108151261,0.49713596560074
"RSG1",66.4571377326466,-0.146415205397502,0.256924358793232,0.126277428370572,0.46109620361548
"FBXO42",650.601305337553,-0.153163500601731,0.175912886776993,0.202239713476252,0.572527164475969
"SZRD1",2335.36260220472,-0.0249683777841285,0.140169085754518,0.814592707455562,0.948452134180195
"SPATA21",3.9692467748338,0.00109339982301001,0.212763115712554,0.980061714017216,NA
"NECAP2",867.880516999894,-0.149056191458865,0.178789861776108,0.213973904884949,0.5847453678712
"RP4-798A10.2",10.5229166653392,-0.0301178479355198,0.21285330830203,0.557542137817299,0.839452504051003
"RP4-798A10.7",8.44525250596533,-0.084728936976751,0.238224730319857,0.0381842823212327,0.266540326595706
"RP4-798A10.4",5.80816146041019,-0.0589826371513107,0.227450345541198,0.026334798684365,NA
"U1_ENSG00000233421",12.3891049209439,0.0230860587137937,0.210682165619843,0.676018770845936,0.896583307905273
"NBPF1",410.650392099321,-0.0354167706951038,0.195795058201409,0.686722826036855,0.90085162078057
"CROCCP2",374.608384775373,-0.0978813549408829,0.19214415799164,0.371746702113868,0.727060744216121
"CROCC",1046.63642888388,0.00358903803152637,0.187244748799408,0.970862849119545,0.991336131304528
"U1_ENSG00000228549",39.5089656277981,-0.28072338196769,0.411073522449386,0.0376284184549989,0.264361522930122
"RP11-108M9.4",74.2838118809512,-0.439330486567979,0.56332240799243,0.0201798821682222,0.192590525935557
"MFAP2",1866.2514676666,-0.510468121969286,0.409063899819271,0.0132081772170942,0.152879219498688
"ATP13A2",1572.0843504328,-0.0662444611291316,0.136199647478438,0.533661800826912,0.827853394050011
"SDHB",1220.37400888385,-0.0284478143945864,0.166961609321554,0.789879829752787,0.938277071012143
"PADI2",105.490501643895,0.0462362643240122,0.208479156129413,0.530678629674556,0.826785249161972
"RP11-380J14.1",3.15016617608032,0.0438235240261153,0.221856023862199,0.086430566173288,NA
"PADI1",19.9510622057233,-0.0420540470886903,0.208694359668036,0.548973018506357,0.834943295539663
"PADI3",73.7271657438214,-0.153479357058696,0.282765995984305,0.0537993666540285,0.316229762981171
"PADI4",6.78507387110734,-0.00501652500080988,0.213475559620564,0.885427573611149,0.969555086994031
"RCC2",10948.3645410207,0.245424928318723,0.26618443507825,0.0826418510021382,0.384580331967901
"ARHGEF10L",844.941633603754,0.0576076232323024,0.188222955074044,0.570057313411544,0.8460237801439
"ACTL8",20.5654258474228,-0.0232508280820815,0.21208959468662,0.638807727700059,0.878443835265415
"IGSF21",85.1357892948868,0.0514073177434616,0.212054027492607,0.460836194198928,0.789444760764561
"RP11-422P22.1",3.11685561587333,0.00309215599745359,0.214198648121175,0.923376959315616,NA
"KLHDC7A",276.575507566717,-0.0370443138031488,0.207601551350095,0.593828266658336,0.85791206937602
"PAX7",3.75996762570384,-0.0503990243606088,0.224388362006494,0.0330391565225755,NA
"ALDH4A1",461.101572637978,-0.174171255204627,0.21323160955905,0.161337864091745,0.516547266605865
"IFFO2",565.696483397844,0.117465773345943,0.211774102272056,0.273766134516096,0.64526175936509
"UBR4",3600.32957765042,0.661279389313459,0.269984305421374,0.000976712231542098,0.0323204714877228
"RP1-43E13.2",4.58927168471225,0.0105416414204566,0.21385507092489,0.768117549033557,NA
"EMC1",1378.88603110897,0.17473490820995,0.196780976985024,0.159952659465526,0.514092743344601
"MRTO4",2182.81632737644,-0.0354313285558213,0.162475049174716,0.741781411578469,0.921012643501583
"AKR7A3",20.9882049635803,0.056991271413124,0.216873736905283,0.365994098022188,0.723374023896959
"AKR7A2",802.465599900647,-0.119954604906163,0.186930692887644,0.300607218372313,0.667718030740638
"PQLC2",379.054108534116,0.255013457845178,0.298511791093257,0.0646843190516501,0.343357716202456
"CAPZB",5441.58107387989,0.00858091085535568,0.162172501547874,0.938505864151885,0.98473880659035
"MINOS1",79.9360794830701,-0.171234649667382,0.250730126699589,0.138708958947217,0.480308278613884
"NBL1",77.1861472434334,-0.00272186875425175,0.200490483473756,0.968068161831129,0.991327646971038
"HTR6",23.6476190039686,-0.13370123123095,0.265729187329378,0.062431239478141,0.337852475038605
"TMCO4",102.084336046336,0.0430033132139124,0.20267860923242,0.600967324969778,0.859678562538089
"OTUD3",465.803649405853,0.106872888747365,0.21086551324284,0.305037128162063,0.672033129451784
"PLA2G2A",186.564802096415,-0.0494752923147843,0.222918936337703,0.117492340191298,0.449762725279476
