"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CLN3-ENSG00000188603",19.1788027873941,-0.446795483295395,0.787893981606118,0.399136617481404,0.53374472225455
"NUPR1",1698.66854845608,-8.54048270882464,1.0858960658888,1.66562262794634e-16,5.52851495881083e-15
"CCDC101",239.942567158678,-0.251224316049124,0.469666011132248,0.543970065124996,0.667687919090908
"SULT1A2",6.57021524550371,0.521556614363182,1.07184890496977,0.223564746170645,0.347617094521168
"SULT1A1",53.7886343104855,-0.134842821889791,0.783057270420551,0.784297609723557,0.857564820940059
"EIF3C",502.475481569907,0.0962867331397611,0.328725288968031,0.759716465979933,0.839824211808959
"NPIPB9",4.16974586966667,0.136386427905722,0.942123426633999,0.727125708104009,0.814862735238967
"RP11-1348G14.4",5.91414938102634,-0.031566775996211,0.86576219086087,0.942068054966316,0.964672294682133
"ATXN2L",2848.53871296318,-0.223351928691081,0.439209343831636,0.569201041033628,0.688768865823298
"TUFM",4321.41001884662,-0.022737413483979,0.308604954882706,0.916644092499072,0.948379757537284
"SH2B1",690.699997539422,-1.12522054876549,0.452970598893506,0.00579295213365365,0.0178805572954598
"RP11-22P6.2",7.55163101958142,0.0364899825204744,0.829085037258822,0.944174456989635,0.966194452857994
"ATP2A1",58.5374286984269,1.76224956710875,0.650804236658537,0.0014597796533777,0.00543940264379966
"RP11-22P6.3",25.5326899938879,2.41993171439611,1.07683561644008,0.00302542300349112,0.0102326301622119
"RABEP2",417.56142342807,-1.429539373976,0.447949229584688,0.000448428924005347,0.00191575310920356
"CD19",11.0027101195547,1.89368238588488,4.81491777809971,0.0111411265675629,0.0309631481438426
"NFATC2IP",950.466347689873,0.617151187852902,0.299944555457103,0.0311282307713283,0.0723884270393222
"RP11-264B17.2",30.7774495681802,1.20038910610774,0.763233689051244,0.0390510906863285,0.087182181362762
"SPNS1",1412.52411237364,-0.829402883204904,0.402483621094095,0.024275117433376,0.0591346462595036
"RP11-264B17.4",2.15030504108877,0.335166776815444,1.03657531045988,0.306913141407418,NA
"LAT",55.8152807343828,-2.10527214331328,1.11499313190417,0.00626409162530953,0.0190710794278759
"CTB-134H23.2",3.25286509375252,0.28034315828225,1.06828225609044,0.16514070460226,NA
"RP11-426C22.5",8.80181193480783,-1.61481541031546,2.0385884069957,0.0291448485686618,0.0685738720573143
"RP11-426C22.4",8.97825863418986,-0.794968518310351,1.55083804239068,0.00580159924626328,0.0179006850954167
