Source,Target,Weight
ZNF41,LIVAR,0.0646831974529863
ZNF7,LIVAR,0.0635085697075592
TCF3,PVRIG,0.0509622597241891
HAND2,PVRIG,0.0572497907569377
NFYA,PVRIG,0.0744970661680512
TP63,PVRIG,0.0693345480073036
RFX1,PVRIG,0.107866487239895
RFX2,PVRIG,0.180318812240046
RFX3,PVRIG,0.14979310065677
RUNX,PVRIG,0.0553997228382944
RUNX-AML,PVRIG,0.0772353513554878
ZNF263,PVRIG,0.056574642779678
AR-HALFSITE,CYP4A22,0.0631993679463128
ATOH1,CYP4A22,0.111975171463663
CTCF,CYP4A22,0.199720097803831
EHF,CYP4A22,0.0814508624209794
ELF1,CYP4A22,0.134550932338858
ELF4,CYP4A22,0.0655598437618993
ELF5,CYP4A22,0.123766388656055
ESRRA,CYP4A22,0.117646402784806
ETS,CYP4A22,0.146309365144922
NFKB-P65-REL,CYP4A22,0.0617714063065361
NFKB1,CYP4A22,0.118742196061149
RELA,CYP4A22,0.220074409699577
PRDM1,CYP4A22,0.128397753006942
RBPJ,CYP4A22,0.0957272646632235
SP2,CYP4A22,0.0512307293690893
SPDEF,CYP4A22,0.0517392672119105
THRB,CYP4A22,0.213725342198374
NR2E1,CYP4A22,0.0885671196257628
THRA,CYP4A22,0.0722181714635401
ZNF322,CYP4A22,0.1730953191192
ZNF528,CYP4A22,0.0517400853605889
HNF1A,NOL4,0.071772221994617
PAX7,NOL4,0.101499887981298
TEAD1,NOL4,0.0678965932658121
ZNF692,NOL4,0.15424809552827
ZSCAN22,NOL4,0.0902318184295556
CHR,LOC105369921,0.131931863101704
GFI1B,LOC105369921,0.156170394287378
HSF1,LOC105369921,0.148461563682663
HRE,LOC105369921,0.138698069550512
IRF1,LOC105369921,0.136965815041559
IRF3,LOC105369921,0.11826439723296
IRF8,LOC105369921,0.05818107770973
MYBL1,LOC105369921,0.0851096817500065
NFYA,LOC105369921,0.13740323238855
PRDM1,LOC105369921,0.0700997507783792
PU.1-IRF,LOC105369921,0.0639959525631244
T1ISRE,LOC105369921,0.248178985586681
DLX3,MIR1268A,0.0967878191072041
RAR:RXR,MIR1268A,0.0744061932255567
EBF2,MIR1268A,0.122477746048373
EBF1,MIR1268A,0.194498497620664
EBF1_2,MIR1268A,0.0994469776296005
KLF14,MIR1268A,0.059965752173292
NR5A2,MIR1268A,0.0738012891562574
NR5A2_2,MIR1268A,0.097141084018702
PPARG,MIR1268A,0.0559075009716284
ZFP281,MIR1268A,0.0893174204030532
EGR2,MUC16,0.0644429539374912
EHF,MUC16,0.0594270012685611
KLF1,MUC16,0.101951681369352
ELF3,MUC16,0.0703848755928041
KLF10,MUC16,0.11900581525317
KLF14,MUC16,0.223623538666506
KLF3,MUC16,0.139202808845897
KLF4,MUC16,0.165751558142628
KLF5,MUC16,0.122763630572285
KLF6,MUC16,0.128086622752383
KLF9,MUC16,0.322087439916822
MYF5,MUC16,0.0919644235736562
MYOD1,MUC16,0.0855149575417745
MYOG,MUC16,0.104208427620355
SP1,MUC16,0.176264651781774
SP2,MUC16,0.161171795597671
SP5,MUC16,0.251931190743429
SREBF1,MUC16,0.0918794529894845
SREBF2,MUC16,0.0881997124299667
STAT1,MUC16,0.071780578798975
STAT3+IL21,MUC16,0.108661260241776
STAT3,MUC16,0.103893265061594
STAT4,MUC16,0.120545103552402
TBX21_2,MUC16,0.0851787568741406
TCF12,MUC16,0.0920462384414968
TCF21,MUC16,0.0525428060924887
CDX2,LOC105369509,0.0944941392872903
POU2F2,LOC105369509,0.067955441531466
PRDM15,LOC105369509,0.140923726151735
RBPJ:EBOX,LOC105369509,0.214409548250288
SLUG,LOC105369509,0.111559551935032
ZNF692,LOC105369509,0.212786341272328
GFI1B,AKAP14,0.148771525153397
NFYA,AKAP14,0.0753665244564325
NFKB1,AKAP14,0.0574255174052211
RELA,AKAP14,0.0752555484321256
PITX1:EBOX,AKAP14,0.104695167644816
RFX1,AKAP14,0.0668316558824828
RFX2,AKAP14,0.0852532668430669
RFX3,AKAP14,0.0640688846738853
TCF21,AKAP14,0.090322866689624
WT1,AKAP14,0.142545238393146
X-BOX,AKAP14,0.052807418750762
KLF1,CAMTA1,0.211382047505034
KLF10,CAMTA1,0.129070446538167
KLF14,CAMTA1,0.136328243464315
KLF3,CAMTA1,0.147702321709102
KLF4,CAMTA1,0.175347390234897
KLF6,CAMTA1,0.0896084475758008
KLF9,CAMTA1,0.196588399980463
RBPJ:EBOX,CAMTA1,0.18678838135374
SLUG,CAMTA1,0.0851432842850125
SP2,CAMTA1,0.0619068099128124
SP5,CAMTA1,0.0873165793708178
ZEB2,CAMTA1,0.0535122538372096
ZFP281,CAMTA1,0.116215402307081
ZNF322,CAMTA1,0.0628019230061809
ZNF467,CAMTA1,0.113335460519897
TFAP2C,TRMT9B,0.139963394920859
TFAP2A,TRMT9B,0.180894087639348
CTCFL,TRMT9B,0.0691276148308579
CEBP:AP1,TRMT9B,0.137147151852209
COUP-TFII,TRMT9B,0.0525598703363526
GRHL2,TRMT9B,0.128047936007732
IRF1,TRMT9B,0.115210306655658
NEUROD1,TRMT9B,0.145783470862281
NEUROG2,TRMT9B,0.12167046705955
EAR2,TRMT9B,0.0620665242226757
OCT4-SOX2-TCF-NANOG,TRMT9B,0.0677745722343468
PPARA,TRMT9B,0.127921356719344
PPARG,TRMT9B,0.131431623624049
PRDM1,TRMT9B,0.0816765545778371
RBPJ:EBOX,TRMT9B,0.0688916958155202
RXRA,TRMT9B,0.122016368632942
SOX15,TRMT9B,0.0959710145301975
SOX2,TRMT9B,0.151380250653689
TBOX:SMAD,TRMT9B,0.0640639757818149
TWIST,TRMT9B,0.163504571236575
EGR2,C19orf81,0.0875758740626815
KLF14,C19orf81,0.215214489671457
KLF3,C19orf81,0.194781167989053
KLF4,C19orf81,0.0562968813033589
KLF5,C19orf81,0.107486807813923
KLF6,C19orf81,0.202154674514004
KLF9,C19orf81,0.181085534430095
PBX3,C19orf81,0.0612205000500116
SP1,C19orf81,0.361771916880523
SP2,C19orf81,0.244842867472094
SP5,C19orf81,0.214665336590672
TWIST,C19orf81,0.0845732684129282
ZFP281,C19orf81,0.661458375240385
BCL6,MCF2L,0.116544064319035
DMRT1,MCF2L,0.0784750219208482
DMRT6,MCF2L,0.0817440518438057
MITF,MCF2L,0.05743346513524
NPAS2,MCF2L,0.0783963043301472
RFX2,MCF2L,0.0649407389691105
STAT1,MCF2L,0.0650161839650979
STAT3+IL21,MCF2L,0.142499422067155
STAT3,MCF2L,0.103893265061594
STAT4,MCF2L,0.202789850084405
ZNF322,MCF2L,0.113324064877591
ZNF519,MCF2L,0.243046855805417
ZSCAN22,MCF2L,0.214586911195928
EGR2,LOC100505555,0.0875758740626815
KLF3,LOC100505555,0.156653218886021
SP1,LOC100505555,0.189824472660116
SP2,LOC100505555,0.12069792203769
SP5,LOC100505555,0.0942137480473621
WT1,LOC100505555,0.135363353976516
ZFP281,LOC100505555,0.0635295493772412
ATOH1,IQSEC3,0.0771303945678865
RAR:RXR,IQSEC3,0.0826685014112142
KLF1,IQSEC3,0.127616187262299
KLF14,IQSEC3,0.0511711213939482
KLF3,IQSEC3,0.167020857377985
KLF4,IQSEC3,0.064485439229577
KLF5,IQSEC3,0.116527350710319
KLF9,IQSEC3,0.0692806670729113
SP1,IQSEC3,0.179803612329414
SP2,IQSEC3,0.0716978289040732
SP5,IQSEC3,0.105750287244004
FOS,ADAMTS16,0.0697061628248743
RAR:RXR,ADAMTS16,0.0645238922174622
ESRRA,ADAMTS16,0.137458924937873
UNKNOWN-ESC-ELEMENT,ADAMTS16,0.178887987079895
ESRRB,ADAMTS16,0.0834290874861761
ETS1,ADAMTS16,0.115492158875369
ETS:RUNX,ADAMTS16,0.204229265805679
GLI3,ADAMTS16,0.0866676121512672
C-JUN-CRE,ADAMTS16,0.0611026282011297
NR5A2,ADAMTS16,0.123124667896227
MYF5,ADAMTS16,0.0919644235736562
MYOD1,ADAMTS16,0.149517033916999
MYOG,ADAMTS16,0.104208427620355
NR5A2_2,ADAMTS16,0.119112700534085
PAX3:FKHR-FUSION,ADAMTS16,0.0767327158709894
SPI1,ADAMTS16,0.242112763771442
RARG,ADAMTS16,0.129037779030222
SPIB,ADAMTS16,0.0813404123493945
T1ISRE,ADAMTS16,0.0755621788689543
TCF12,ADAMTS16,0.0920462384414968
TCF21,ADAMTS16,0.0525428060924887
THRB,ADAMTS16,0.0689938475219383
THRA,ADAMTS16,0.076439701765737
ZEB2,ADAMTS16,0.0672430677893389
ZIC3,ADAMTS16,0.111472477539973
ZIC1,ADAMTS16,0.118126480741457
ZNF322,ADAMTS16,0.0577164276995862
OCT:OCT_3,CLSTN2-AS1,0.190959303316258
SLUG,CLSTN2-AS1,0.0937541238076713
VDR,CLSTN2-AS1,0.208110621575233
ZEB2,CLSTN2-AS1,0.0648116467954962
ZNF317,CLSTN2-AS1,0.0696535091134996
KLF1,CSF1,0.226585412199913
KLF10,CSF1,0.120049948284391
KLF3,CSF1,0.118691470843088
KLF4,CSF1,0.173940116068846
KLF5,CSF1,0.131804173468681
KLF6,CSF1,0.074580751090014
KLF9,CSF1,0.0767001068022358
POU3F1,CSF1,0.0816064275482594
RBPJ,CSF1,0.106954134585088
ZFX,CSF1,0.0507907991368716
ATOH1,HTR3D,0.0892905968142398
CEBP:CEBP,HTR3D,0.0950982836471026
IRF1,HTR3D,0.0840385498123979
IRF3,HTR3D,0.0746529234912877
IRF8,HTR3D,0.15345291345205
MYOG,HTR3D,0.0628783614684206
PBX1,HTR3D,0.257372814481896
PBX3,HTR3D,0.232772018749261
PKNOX1,HTR3D,0.209758373013544
IRF8_2,HTR3D,0.184915755907249
PU.1-IRF,HTR3D,0.056743590481769
SIX1,HTR3D,0.0736316401838706
TCF21,HTR3D,0.0658283718459907
ZIC3,HTR3D,0.0570644800812785
ZNF415,HTR3D,0.122527360921799
ATOH1,AQP4,0.063939617182697
HNF4A,AQP4,0.125561815930819
MAFA,AQP4,0.123678963625848
MEF2C,AQP4,0.114891228671079
MEF2D,AQP4,0.0826319184774512
MYOG,AQP4,0.0628783614684206
POU2F2,AQP4,0.0720258480849231
POU5F1,AQP4,0.0589975316515888
OCT4-SOX2-TCF-NANOG,AQP4,0.197187226373865
SPI1,AQP4,0.0540676014722739
SOX4,AQP4,0.0551043127261981
TBX20,AQP4,0.107046117872218
FOS,MBD3L1,0.0701099776368594
FOXA1:AR,MBD3L1,0.0607648496753303
BATF,MBD3L1,0.0639053718165865
ETS1-DISTAL,MBD3L1,0.14492470694591
EWS:FLI1-FUSION,MBD3L1,0.0921707723581887
FOXF1,MBD3L1,0.10768316349674
FOXL2_2,MBD3L1,0.137665332161597
GFY,MBD3L1,0.21376513928766
GFY-STAF,MBD3L1,0.380610900545478
KLF14,MBD3L1,0.223623538666506
KLF3,MBD3L1,0.151649830643224
KLF4,MBD3L1,0.0562968813033589
KLF5,MBD3L1,0.107486807813923
KLF6,MBD3L1,0.096249944790343
KLF9,MBD3L1,0.238822695739611
NFAT:AP1,MBD3L1,0.114073898141351
PDX1,MBD3L1,0.0747769314552577
PU.1-IRF,MBD3L1,0.0712894558351655
RBPJ:EBOX,MBD3L1,0.0696031345305863
RBPJ,MBD3L1,0.076990140508731
THAP11,MBD3L1,0.453545465752358
SOX15,MBD3L1,0.0633376935121548
SOX4,MBD3L1,0.0612639788083498
SP1,MBD3L1,0.176264651781774
SP2,MBD3L1,0.149694163105874
SP5,MBD3L1,0.225779769508448
SPIB,MBD3L1,0.179898400697727
ZNF143,MBD3L1,0.139762305663545
TEAD1,MBD3L1,0.0612206169283943
ZNF263,MBD3L1,0.0552153471896961
CHR,FAM133CP,0.0507810982311133
IRF3,FAM133CP,0.0680303021355403
MYF5,FAM133CP,0.0775804347802015
MYOD1,FAM133CP,0.0930932349930925
NEUROG2,FAM133CP,0.0592891432162495
RFX1,FAM133CP,0.0909784375377932
RFX2,FAM133CP,0.180054433338537
RFX3,FAM133CP,0.182842800912931
TCF12,FAM133CP,0.111110680506544
X-BOX,FAM133CP,0.148304479136409
AR,RARS2,0.0662280959145838
CUX2,RARS2,0.0862005076950882
EHF,RARS2,0.0889733888837831
ELF3,RARS2,0.141795872642917
ELF4,RARS2,0.058628137523288
ELF5,RARS2,0.0870559405775539
ERG,RARS2,0.0905589610225358
ETS1,RARS2,0.0647143455419571
ETS1-DISTAL,RARS2,0.0654486924200186
EWS:FLI1-FUSION,RARS2,0.0715339654116266
NFYA,RARS2,0.15063538472119
P53,RARS2,0.0976022861165582
PHOX2A,RARS2,0.0807340473003123
SOX2,RARS2,0.101197815801391
SOX4,RARS2,0.134395542529152
SPDEF,RARS2,0.0669512224679129
SRF,RARS2,0.136751927601347
ZNF189,RARS2,0.0557946548931996
ZNF322,RARS2,0.0628229611150542
AR,GNAI2,0.0623117935086239
CTCFL,GNAI2,0.179816235194738
CTCF,GNAI2,0.159343700814962
TCF3,GNAI2,0.0509622597241891
NR1H4,GNAI2,0.0715363029792792
NR1H2,GNAI2,0.144077221793463
MYOD1,GNAI2,0.0698974342980475
ZNF143,GNAI2,0.133956605763187
EGR1,RASAL3,0.102551384350624
EGR2,RASAL3,0.120008865532897
KLF14,RASAL3,0.202550190960823
KLF3,RASAL3,0.177511335050092
KLF5,RASAL3,0.080248885134017
KLF6,RASAL3,0.194876716066853
KLF9,RASAL3,0.195718298860977
SP1,RASAL3,0.361771916880523
SP2,RASAL3,0.214131202382055
SP5,RASAL3,0.295597831081702
ZFP281,RASAL3,0.0753648881590757
ZFX,RASAL3,0.0507907991368716
ZNF165,RASAL3,0.305539681625746
ZNF692,RASAL3,0.156390184085913
HAND2,GPC5-AS1,0.124089557384026
KLF14,GPC5-AS1,0.0688362954621537
KLF3,GPC5-AS1,0.0848378810712014
P53,GPC5-AS1,0.218294351932129
RORG,GPC5-AS1,0.0821695475957686
SP5,GPC5-AS1,0.0769903742654963
VDR,GPC5-AS1,0.201347863038712
ZFP281,GPC5-AS1,0.272288658355506
ZIC3,GPC5-AS1,0.053157352628355
FOS,PROM2,0.05111519508786
BACH2,PROM2,0.115096233354211
CTCFL,PROM2,0.0855616504556349
UNKNOWN-ESC-ELEMENT,PROM2,0.199307458673957
GRHL2,PROM2,0.270122083776702
MAFK,PROM2,0.107072999900223
TCF12,PROM2,0.0559880886164515
TCF21,PROM2,0.0709632482692464
ZIC3,PROM2,0.196232329987782
ZIC1,PROM2,0.0532693805581053
ZNF189,PROM2,0.0919708518847008
ZNF322,PROM2,0.146640364724529
ZNF519,PROM2,0.0966283385541062
TCF3,PSAPL1,0.062220862126938
EBF1_2,PSAPL1,0.099512780159021
KLF1,PSAPL1,0.0624815593593933
HAND2,PSAPL1,0.0502934231795915
KLF14,PSAPL1,0.0764197740014988
KLF6,PSAPL1,0.0547880982619938
KLF9,PSAPL1,0.114315485758246
MYF5,PSAPL1,0.0518496588443041
MYOG,PSAPL1,0.0628783614684206
SP2,PSAPL1,0.0814592192253374
WT1,PSAPL1,0.0508331091113835
ZIC1,PSAPL1,0.0514851151688825
ZNF322,PSAPL1,0.0816654511314873
IRF:BATF,SLC2A9,0.0960621212294573
RAR:RXR,SLC2A9,0.107247966839019
OCT4-SOX2-TCF-NANOG,SLC2A9,0.151944890120172
SPIB,SLC2A9,0.067427618755511
ZNF264,SLC2A9,0.0543464148540367
BZIP:IRF,EDEM1,0.0947896662777692
DMRT1,EDEM1,0.107882090503976
DMRT6,EDEM1,0.143203789640072
KLF10,EDEM1,0.272232147657505
KLF6,EDEM1,0.0525976804931333
KLF9,EDEM1,0.0868679416990943
P53,EDEM1,0.126510751519388
PKNOX1,EDEM1,0.12886789630107
PRDM9,EDEM1,0.0534077061239474
ZBTB12,EDEM1,0.0806846077444601
ZFP809,EDEM1,0.095855830884116
ZNF41,EDEM1,0.13223393528161
CUX2,PLN,0.0507508851692036
EGR1,PLN,0.637538220768993
HOXB13,PLN,0.0606659705636257
KLF3,PLN,0.118917981148624
NFATC1,PLN,0.17021864992673
NFKB-P65-REL,PLN,0.0617714063065361
OCT4-SOX2-TCF-NANOG,PLN,1
RELA,PLN,0.121118216701626
PRDM14,PLN,0.0975532556350452
SP5,PLN,0.079155020350987
WT1,PLN,0.198287110393601
ZNF415,PLN,0.056974542165845
TFAP2C,ZFR2,0.084478012531085
TFAP2A,ZFR2,0.114416585559221
CREB1,ZFR2,0.0921738111961371
GATA,ZFR2,0.161277804290716
KLF14,ZFR2,0.122535308651818
KLF3,ZFR2,0.150596230463009
KLF4,ZFR2,0.0562968813033589
KLF5,ZFR2,0.108621580030873
KLF6,ZFR2,0.16290697206619
KLF9,ZFR2,0.066918554959968
RBPJ:EBOX,ZFR2,0.116693025817697
SLUG,ZFR2,0.100057725618031
SP1,ZFR2,0.308655133353928
SP2,ZFR2,0.118256566381323
SP5,ZFR2,0.284483398163927
WT1,ZFR2,0.0534162966850707
YY1,ZFR2,0.233646152172947
ZEB2,ZFR2,0.108104100991781
ZFP809,ZFR2,0.0624120167217287
FOS,SMIM3,0.0705334280171263
BATF,SMIM3,0.0559884976907907
E2F3,SMIM3,0.0540012729901317
LRF,SMIM3,0.0543090722107866
PAX8,SMIM3,0.132261693897484
RBPJ:EBOX,SMIM3,0.06977219911106
SP2,SMIM3,0.0671995305918093
STAT1,SMIM3,0.072348666177746
STAT3+IL21,SMIM3,0.0616172437198476
STAT4,SMIM3,0.0820015349207386
ZNF136,SMIM3,0.115507469943494
ZNF382,SMIM3,0.232144674030497
ERG,HSD52,0.0634181642785953
ETS1-DISTAL,HSD52,0.0552571312114863
SPI1,HSD52,0.0930123551523129
RBPJ:EBOX,HSD52,0.0677572742337176
SCRT1,HSD52,0.127231248309108
SPDEF,HSD52,0.0516330832012915
POU3F3,OCA2,0.0879822017598931
MAFF,OCA2,0.105688400140402
NFKB-P65-REL,OCA2,0.0940408264802616
POU2F2,OCA2,0.0548288303783402
POU3F1,OCA2,0.132744050982597
RELA,OCA2,0.137610574639335
NR1D1,OCA2,0.110050067623372
RORC,OCA2,0.0995574277011856
RORG,OCA2,0.108362051582244
SOX4,OCA2,0.0900049574888716
ZNF41,OCA2,0.0992170194117769
MYC,DIO2,0.0875948667998588
UNKNOWN-ESC-ELEMENT,DIO2,0.0700438829114823
FOX:EBOX,DIO2,0.0641753608804609
MYCN,DIO2,0.109930559477133
RBPJ,DIO2,0.127870222426944
RFX1,DIO2,0.103066701139638
RUNX,DIO2,0.109041114985322
RUNX1,DIO2,0.0922496068272724
RUNX-AML,DIO2,0.121984928348015
SOX9,DIO2,0.0743918171844932
X-BOX,DIO2,0.120220006331117
ZIC1,DIO2,0.0713676474731447
ZNF415,DIO2,0.160549126014212
FOS,ITGAX,0.0701099776368594
BATF,ITGAX,0.0639053718165865
RAR:RXR,ITGAX,0.0783379820172151
ESRRB,ITGAX,0.126717626256643
KLF10,ITGAX,0.0899752119404925
KLF14,ITGAX,0.0885611588282487
NR5A2,ITGAX,0.163311079074131
NR5A2_2,ITGAX,0.164554898822075
RARG,ITGAX,0.0546525777773348
NR2E1,ITGAX,0.0636066891097767
VDR,ITGAX,0.0764170857986982
WT1,ITGAX,0.102781342568448
ZEB2,ITGAX,0.0759605588361472
ZFP809,ITGAX,0.174903310820096
ZNF165,ITGAX,0.2240010558424
ZNF519,ITGAX,0.243046855805417
CTCFL,CCSER2,0.271756452640203
CHR,CCSER2,0.115551240897788
CTCF,CCSER2,0.23197946643665
E2A,CCSER2,0.0510251987332352
EHF,CCSER2,0.0889733888837831
ELF3,CCSER2,0.141795872642917
ELF4,CCSER2,0.058628137523288
ELF5,CCSER2,0.0870559405775539
ERG,CCSER2,0.119351073995458
ETS1,CCSER2,0.167836610049548
ETS1-DISTAL,CCSER2,0.0654486924200186
EWS:FLI1-FUSION,CCSER2,0.0715339654116266
FOXA1,CCSER2,0.079124573532312
FOXA1_2,CCSER2,0.0861977026139051
FOXA2,CCSER2,0.106274895864437
FOX:EBOX,CCSER2,0.168171934129312
FOXL2_2,CCSER2,0.0564907241009499
FOXM1,CCSER2,0.0766007017378093
FOXO3,CCSER2,0.0807587670782385
FOXP1,CCSER2,0.0670827690875625
NF1:FOXA1,CCSER2,0.168442215389143
OCT:OCT_3,CCSER2,0.208522793191576
PRDM15,CCSER2,0.162822585873931
PU.1-IRF,CCSER2,0.135013595416497
SPI1,CCSER2,0.0737991269061787
RUNX1,CCSER2,0.0732706028599279
RUNX2,CCSER2,0.059714931164169
SLUG,CCSER2,0.0749711248879967
SPDEF,CCSER2,0.0669512224679129
TCF7L1,CCSER2,0.0972520600430087
ZEB2,CCSER2,0.0803900157810423
FOS,C4orf19,0.0547172699621204
CUX2,C4orf19,0.0534578469500955
GATA3_2,C4orf19,0.0979177993104668
GATA_2,C4orf19,0.141384986688783
JUN,C4orf19,0.0562656163360054
NFAT:AP1,C4orf19,0.0789604762831001
OCT4-SOX2-TCF-NANOG,C4orf19,0.0755973008229345
PSE,C4orf19,0.0582898330447668
ZNF263,C4orf19,0.0980638388495624
FOS,NEURL1-AS1,0.0705334280171263
ATF4,NEURL1-AS1,0.0659411010460369
DDIT3,NEURL1-AS1,0.0748354875249551
JUN,NEURL1-AS1,0.0542180239507181
NR1H2,NEURL1-AS1,0.0600677870013276
THRB,NEURL1-AS1,0.117227802857418
THRA,NEURL1-AS1,0.133437724183503
ETS1,LHFPL3-AS1,0.0765776766964313
LEF1,LHFPL3-AS1,0.0515957989972327
LHX3,LHFPL3-AS1,0.053629482854987
NANOG,LHFPL3-AS1,0.066871043897429
NFATC1,LHFPL3-AS1,0.100531258385255
OCT4-SOX2-TCF-NANOG,LHFPL3-AS1,0.0549792528567844
SPI1,LHFPL3-AS1,0.139517270134362
SPIB,LHFPL3-AS1,0.134356622027737
ZSCAN22,LHFPL3-AS1,0.153506326872911
CTCF-SATELLITEELEMENT,GLRA1,0.152618927752797
EHF,GLRA1,0.114341666515955
ELF3,GLRA1,0.158848779303717
ELF4,GLRA1,0.068140343132786
ELF5,GLRA1,0.159236348020517
FRA2,GLRA1,0.0916353524873626
KLF3,GLRA1,0.100097639585699
NR5A2,GLRA1,0.0642928236550036
NFE2,GLRA1,0.054426301228564
NFYA,GLRA1,0.138272690676931
NR5A2_2,GLRA1,0.0958976149059062
PBX1,GLRA1,0.115829820522786
PBX3,GLRA1,0.17785215241384
PITX1:EBOX,GLRA1,0.0520133470191768
PKNOX1,GLRA1,0.185544503166605
SPDEF,GLRA1,0.084926358006852
ZFP281,GLRA1,0.185289007022176
ZNF467,GLRA1,0.0709256718692311
ZNF519,GLRA1,0.075939929801613
ZNF528,GLRA1,0.0669216522371076
FOXA2,FRMPD2,0.135033523180736
FOXA3,FRMPD2,0.0637007762077935
FOXO3,FRMPD2,0.0807587670782385
FOXP1,FRMPD2,0.104703991962704
MYNN,FRMPD2,0.0603477107277254
ZFX,FRMPD2,0.050465234402057
ZIC1,FRMPD2,0.117956364255539
FOS,SNORA89,0.0659250302684254
ATF3,SNORA89,0.0933408418466932
BATF,SNORA89,0.0531613264933643
EWS:ERG-FUSION,SNORA89,0.115316081591938
EWS:FLI1-FUSION,SNORA89,0.0668757774719255
FOXK2,SNORA89,0.0670308166464836
FOXL2_2,SNORA89,0.0696194975041544
FOXO1,SNORA89,0.0867350509780445
FOXO3,SNORA89,0.0940508195819764
FOXP1,SNORA89,0.143274851696711
FRA2,SNORA89,0.0651578990040362
JUN,SNORA89,0.0648673977840105
SPIB,SNORA89,0.195925232037423
SREBF1,SNORA89,0.171191662462121
ZBTB12,SNORA89,0.0502197313593436
ATF4,IL1RAP,0.14806896919541
BACH2,IL1RAP,0.11391564481127
CEBP:AP1,IL1RAP,0.0998147938997358
DDIT3,IL1RAP,0.114660978257299
COUP-TFII,IL1RAP,0.0509645972918417
FRA2,IL1RAP,0.101923104604799
GATA,IL1RAP,0.161063507776165
JUN,IL1RAP,0.0691154594790644
MYNN,IL1RAP,0.05
RUNX1,IL1RAP,0.0726176617753679
RXRA,IL1RAP,0.0574292575134653
POU3F3,GRM1,0.059334725785475
CEBPB,GRM1,0.0596029032344185
ETS1-DISTAL,GRM1,0.14492470694591
ETS:E-BOX,GRM1,0.115691378078561
EWS:FLI1-FUSION,GRM1,0.0921707723581887
FOXO1,GRM1,0.0867350509780445
FOXO3,GRM1,0.0807587670782385
FOXP1,GRM1,0.118185329007111
RFX5,GRM1,0.0728694178115519
STAT6,GRM1,0.112323410604708
STAT6_2,GRM1,0.0969408129100662
ATF3,MIR7978,0.0825208255747618
BATF,MIR7978,0.0591076310880258
CEBP:CEBP,MIR7978,0.278050821058335
FRA2,MIR7978,0.0816150181093826
HRE,MIR7978,0.0916812856917361
JUN,MIR7978,0.0699103493593281
MEF2B,MIR7978,0.0717872408667848
MEF2C,MIR7978,0.106628043897552
MEF2D,MIR7978,0.083360012362042
NFATC1,MIR7978,0.17021864992673
OCT4-SOX2-TCF-NANOG,MIR7978,0.0640146531043452
PHOX2A,MIR7978,0.0746952919049909
FOS,SNORD158,0.0761278118016901
BACH2,SNORD158,0.116736679893609
BATF,SNORD158,0.0647049368321554
DUX,SNORD158,0.187515657089652
E-BOX,SNORD158,0.111597946483726
EHF,SNORD158,0.0653994281817403
ELF3,SNORD158,0.1270402105927
ELF4,SNORD158,0.0615074949185585
ELF5,SNORD158,0.123199703817875
ESR1,SNORD158,0.158021221915509
ESRRA,SNORD158,0.0769904327046876
EWS:FLI1-FUSION,SNORD158,0.0582021742577946
FRA2,SNORD158,0.115597174102162
HNF4A,SNORD158,0.202455811666849
JUN,SNORD158,0.0657544462689775
MAFK,SNORD158,0.0768052389074111
NFE2L2,SNORD158,0.107239843791426
NFE2,SNORD158,0.153010704091371
RELA,SNORD158,0.0945965247504738
PPARA,SNORD158,0.146178461356377
PPARG,SNORD158,0.0791721430340423
RXRA,SNORD158,0.128293380611254
SIX1,SNORD158,0.0980997205130296
SOX4,SNORD158,0.0878005143140955
TFE3,SNORD158,0.0535944777793895
USF1,SNORD158,0.0769083840800816
USF2,SNORD158,0.09399986060715
ZNF263,SNORD158,0.0582609640842573
AR-HALFSITE,AGBL4-IT1,0.0950712847407151
MEF2C,AGBL4-IT1,0.0841668238373338
NEUROD1,AGBL4-IT1,0.143820849061165
NEUROG2,AGBL4-IT1,0.172851452373843
OLIG2,AGBL4-IT1,0.0563778780225212
PAX7,AGBL4-IT1,0.135375041814779
SIX1,AGBL4-IT1,0.0672923904668086
THRA,AGBL4-IT1,0.0568282104307928
ZEB2,AGBL4-IT1,0.0648116467954962
FOS,STARD13-AS,0.076551262181957
ATF3,STARD13-AS,0.0875569982038869
BATF,STARD13-AS,0.060394053006438
BZIP:IRF,STARD13-AS,0.0717521773519959
ELF3,STARD13-AS,0.0634534615501493
ERG,STARD13-AS,0.0544952010351242
ETS1-DISTAL,STARD13-AS,0.144881520383528
EWS:ERG-FUSION,STARD13-AS,0.15987210798283
EWS:FLI1-FUSION,STARD13-AS,0.174003288834657
FRA2,STARD13-AS,0.12847454210433
HAND2,STARD13-AS,0.0537755223940826
JUN,STARD13-AS,0.0981533676906566
JUNB,STARD13-AS,0.0533946741842842
PAX5_2,STARD13-AS,0.0565301705550875
TEAD,STARD13-AS,0.0550913976649176
FOS,SH2B1,0.0705334280171263
BATF,SH2B1,0.0539377495891725
KLF1,SH2B1,0.122063879695481
FRA2,SH2B1,0.0911344117394124
JUN,SH2B1,0.0583621223244231
KLF3,SH2B1,0.0683546980865286
KLF4,SH2B1,0.175347390234897
RBPJ:EBOX,SH2B1,0.0656116793245955
THRB,SH2B1,0.181429799706131
FOS,PLCZ1,0.0659250302684254
ATF3,PLCZ1,0.0955801732186842
BATF,PLCZ1,0.0531613264933643
JUN,PLCZ1,0.0812533963935268
KLF10,PLCZ1,0.108442697666259
